full_name,google_scholar_id,google_scholar
Terence Hung Gih Guang,GpZl9noAAAAJ,https://scholar.google.com/citations?hl=en&user=GpZl9noAAAAJ
Daniel Zehe,6kMWQ4YAAAAJ,https://scholar.google.com/citations?hl=en&user=6kMWQ4YAAAAJ
David Skillicorn,RWL3E2AAAAAJ,https://scholar.google.com/citations?hl=en&user=RWL3E2AAAAAJ
Yuhong Feng,29WXQ_sAAAAJ,https://scholar.google.com/citations?hl=en&user=29WXQ_sAAAAJ
"Lizhe Wang, Academia of Europaea,  FIEEE",F6QzRGAAAAAJ,https://scholar.google.com/citations?hl=en&user=F6QzRGAAAAAJ
Vaisagh Viswanathan,O9kjwa4AAAAJ,https://scholar.google.com/citations?hl=en&user=O9kjwa4AAAAJ
Richard Fujimoto,q1bkP7AAAAAJ,https://scholar.google.com/citations?hl=en&user=q1bkP7AAAAAJ
Abhinav Sunderrajan,4G-gYaIAAAAJ,https://scholar.google.com/citations?hl=en&user=4G-gYaIAAAAJ
Haifeng Shen,vGW3LrkAAAAJ,https://scholar.google.com/citations?hl=en&user=vGW3LrkAAAAJ
Yadong Xu,EP7o-6YAAAAJ,https://scholar.google.com/citations?hl=en&user=EP7o-6YAAAAJ
Brian Logan,tnSWU68AAAAJ,https://scholar.google.com/citations?hl=en&user=tnSWU68AAAAJ
Jeremy Gibbons,uNR4vFcAAAAJ,https://scholar.google.com/citations?hl=en&user=uNR4vFcAAAAJ
Ke Pan,eMXo3U0AAAAJ,https://scholar.google.com/citations?hl=en&user=eMXo3U0AAAAJ
Rassul Ayani,c8M7nyQAAAAJ,https://scholar.google.com/citations?hl=en&user=c8M7nyQAAAAJ
Yunhua Deng,KH01W78AAAAJ,https://scholar.google.com/citations?hl=en&user=KH01W78AAAAJ
Yang (Veronica) Liu,JEieoFsAAAAJ,https://scholar.google.com/citations?hl=en&user=JEieoFsAAAAJ
Lingjuan Lyu,0Om30ZUAAAAJ,https://scholar.google.com/citations?hl=en&user=0Om30ZUAAAAJ
Zelei Liu,NXedw80AAAAJ,https://scholar.google.com/citations?hl=en&user=NXedw80AAAAJ
Yuanyuan Chen,jlWhJAsAAAAJ,https://scholar.google.com/citations?hl=en&user=jlWhJAsAAAAJ
Xi Weng,aWx9D50AAAAJ,https://scholar.google.com/citations?hl=en&user=aWx9D50AAAAJ
Mingshu Cong,pCk1GuMAAAAJ,https://scholar.google.com/citations?hl=en&user=pCk1GuMAAAAJ
Chang Liu,XQCzhpcAAAAJ,https://scholar.google.com/citations?hl=en&user=XQCzhpcAAAAJ
Jun Zhao,C5_aIrgAAAAJ,https://scholar.google.com/citations?hl=en&user=C5_aIrgAAAAJ
PEIRAN REN,x5dEuxsAAAAJ,https://scholar.google.com/citations?hl=en&user=x5dEuxsAAAAJ
Wenjie Feng,EV1kntYAAAAJ,https://scholar.google.com/citations?hl=en&user=EV1kntYAAAAJ
Xingjun Ma,XQViiyYAAAAJ,https://scholar.google.com/citations?hl=en&user=XQViiyYAAAAJ
Zhanning Gao,CF2CM2UAAAAJ,https://scholar.google.com/citations?hl=en&user=CF2CM2UAAAAJ
Anbu Huang,Luv9JqgAAAAJ,https://scholar.google.com/citations?hl=en&user=Luv9JqgAAAAJ
Minrui Xu,hZVzk2MAAAAJ,https://scholar.google.com/citations?hl=en&user=hZVzk2MAAAAJ
Xuansong Xie,M0Ei1zkAAAAJ,https://scholar.google.com/citations?hl=en&user=M0Ei1zkAAAAJ
Wen LIU (刘文),jgb3Ey4AAAAJ,https://scholar.google.com/citations?hl=en&user=jgb3Ey4AAAAJ
Zichen Chen,X4goIzYAAAAJ,https://scholar.google.com/citations?hl=en&user=X4goIzYAAAAJ
Karthik Nandakumar,2qx0RnEAAAAJ,https://scholar.google.com/citations?hl=en&user=2qx0RnEAAAAJ
Jiong Jin,_27c41UAAAAJ,https://scholar.google.com/citations?hl=en&user=_27c41UAAAAJ
Liang Zou （邹亮）,HqYfzbIAAAAJ,https://scholar.google.com/citations?hl=en&user=HqYfzbIAAAAJ
Yuan Miao,lu1sT20AAAAJ,https://scholar.google.com/citations?hl=en&user=lu1sT20AAAAJ
pan wang,_kODC68AAAAJ,https://scholar.google.com/citations?hl=en&user=_kODC68AAAAJ
Alysa Ziying Tan,XWj-_uIAAAAJ,https://scholar.google.com/citations?hl=en&user=XWj-_uIAAAAJ
Zhang Jiehuang,6ACz2YwAAAAJ,https://scholar.google.com/citations?hl=en&user=6ACz2YwAAAAJ
Pengwei Xing,uGfjjkcAAAAJ,https://scholar.google.com/citations?hl=en&user=uGfjjkcAAAAJ
Tang Xiaoli,Azooe2AAAAAJ,https://scholar.google.com/citations?hl=en&user=Azooe2AAAAAJ
Dashan Gao,7WVd9ZwAAAAJ,https://scholar.google.com/citations?hl=en&user=7WVd9ZwAAAAJ
xiguang wei,smy13o4AAAAJ,https://scholar.google.com/citations?hl=en&user=smy13o4AAAAJ
Liu Lei,IyaU6tIAAAAJ,https://scholar.google.com/citations?hl=en&user=IyaU6tIAAAAJ
Anran Li,zXlLAJgAAAAJ,https://scholar.google.com/citations?hl=en&user=zXlLAJgAAAAJ
Lingfei Wu,VYi6qHMAAAAJ,https://scholar.google.com/citations?hl=en&user=VYi6qHMAAAAJ
Yuxin Shi,xU8W4FkAAAAJ,https://scholar.google.com/citations?hl=en&user=xU8W4FkAAAAJ
Chunyu Hu,qdueQ0QAAAAJ,https://scholar.google.com/citations?hl=en&user=qdueQ0QAAAAJ
"Lichao ""James"" Sun",WhGUE7AAAAAJ,https://scholar.google.com/citations?hl=en&user=WhGUE7AAAAAJ
Jiangshan Yu (于江山),-1C1IIcAAAAJ,https://scholar.google.com/citations?hl=en&user=-1C1IIcAAAAJ
Kee Siong Ng,4bL3ThUAAAAJ,https://scholar.google.com/citations?hl=en&user=4bL3ThUAAAAJ
Yin Leng Theng,PDyuF6sAAAAJ,https://scholar.google.com/citations?hl=en&user=PDyuF6sAAAAJ
Xiaoming Li,tL9zHywAAAAJ,https://scholar.google.com/citations?hl=en&user=tL9zHywAAAAJ
Han Lin,gSrTWSkAAAAJ,https://scholar.google.com/citations?hl=en&user=gSrTWSkAAAAJ
Xiaodong Yang,EN3zdQ8AAAAJ,https://scholar.google.com/citations?hl=en&user=EN3zdQ8AAAAJ
Xin Qin,OQ4eIfAAAAAJ,https://scholar.google.com/citations?hl=en&user=OQ4eIfAAAAAJ
Zaiqing Nie,Qg7T6vUAAAAJ,https://scholar.google.com/citations?hl=en&user=Qg7T6vUAAAAJ
Yan Kang,lFCXMMQAAAAJ,https://scholar.google.com/citations?hl=en&user=lFCXMMQAAAAJ
Hong Xu,sw7GABIAAAAJ,https://scholar.google.com/citations?hl=en&user=sw7GABIAAAAJ
Qingji ZHOU,2NagjkMAAAAJ,https://scholar.google.com/citations?hl=en&user=2NagjkMAAAAJ
Xuemin (Sherman) Shen,Bjl3GwoAAAAJ,https://scholar.google.com/citations?hl=en&user=Bjl3GwoAAAAJ
Xinyi Xu,2762GgsAAAAJ,https://scholar.google.com/citations?hl=en&user=2762GgsAAAAJ
Yu Guo,klYz-acAAAAJ,https://scholar.google.com/citations?hl=en&user=klYz-acAAAAJ
Qing Da,sRKGtmgAAAAJ,https://scholar.google.com/citations?hl=en&user=sRKGtmgAAAAJ
Leye Wang,o2I4sL8AAAAJ,https://scholar.google.com/citations?hl=en&user=o2I4sL8AAAAJ
Bo Long,oXpIT2QAAAAJ,https://scholar.google.com/citations?hl=en&user=oXpIT2QAAAAJ
Tim White,c-Ge0GoAAAAJ,https://scholar.google.com/citations?hl=en&user=c-Ge0GoAAAAJ
Changgong Zhang,UMbp_6IAAAAJ,https://scholar.google.com/citations?hl=en&user=UMbp_6IAAAAJ
Jiabao Qu,r5rZk6YAAAAJ,https://scholar.google.com/citations?hl=en&user=r5rZk6YAAAAJ
Nadra Guizani,T1QIm6wAAAAJ,https://scholar.google.com/citations?hl=en&user=T1QIm6wAAAAJ
Yanli Yuan,7La0oUa0e5IC,https://scholar.google.com/citations?hl=en&user=7La0oUa0e5IC
Dion Goh,VjqMTLwAAAAJ,https://scholar.google.com/citations?hl=en&user=VjqMTLwAAAAJ
K Chatterjea,1JX4xzoAAAAJ,https://scholar.google.com/citations?hl=en&user=1JX4xzoAAAAJ
Siyu Jiang,h9P-JdAAAAAJ,https://scholar.google.com/citations?hl=en&user=h9P-JdAAAAAJ
Zhen He,4No8sl4AAAAJ,https://scholar.google.com/citations?hl=en&user=4No8sl4AAAAJ
Hui Fang,784G0hYAAAAJ,https://scholar.google.com/citations?hl=en&user=784G0hYAAAAJ
Xinjia Yu,YIJjAgUAAAAJ,https://scholar.google.com/citations?hl=en&user=YIJjAgUAAAAJ
Xavier Tan,IqHIHWEAAAAJ,https://scholar.google.com/citations?hl=en&user=IqHIHWEAAAAJ
QIANYU LI,BUi2D5wAAAAJ,https://scholar.google.com/citations?hl=en&user=BUi2D5wAAAAJ
Hao Zhang,rqBdFeIAAAAJ,https://scholar.google.com/citations?hl=en&user=rqBdFeIAAAAJ
Martin J. McKeown,cBAT2tQAAAAJ,https://scholar.google.com/citations?hl=en&user=cBAT2tQAAAAJ
Songtao Lu,LRsjX7kAAAAJ,https://scholar.google.com/citations?hl=en&user=LRsjX7kAAAAJ
Zhuan Shi,Ref14osAAAAJ,https://scholar.google.com/citations?hl=en&user=Ref14osAAAAJ
Quan Li,mVeDwOgAAAAJ,https://scholar.google.com/citations?hl=en&user=mVeDwOgAAAAJ
Zhi-Hua Zhou,rSVIHasAAAAJ,https://scholar.google.com/citations?hl=en&user=rSVIHasAAAAJ
Ruihui Zhao,0okAFQMAAAAJ,https://scholar.google.com/citations?hl=en&user=0okAFQMAAAAJ
Jichao Sun,5WoeRMEAAAAJ,https://scholar.google.com/citations?hl=en&user=5WoeRMEAAAAJ
Yang Yu,PG2lDSwAAAAJ,https://scholar.google.com/citations?hl=en&user=PG2lDSwAAAAJ
Wei Chong Ng,Yz0MW-AAAAAJ,https://scholar.google.com/citations?hl=en&user=Yz0MW-AAAAAJ
ZhaoYang Dong,7FORgWsAAAAJ,https://scholar.google.com/citations?hl=en&user=7FORgWsAAAAJ
Qin Hu,tzMBk3YAAAAJ,https://scholar.google.com/citations?hl=en&user=tzMBk3YAAAAJ
Yulan Gao,Wy6V-_QAAAAJ,https://scholar.google.com/citations?hl=en&user=Wy6V-_QAAAAJ
Wei Guo,K8zsPJcAAAAJ,https://scholar.google.com/citations?hl=en&user=K8zsPJcAAAAJ
Napat Ngoenriang,tYuVHsUAAAAJ,https://scholar.google.com/citations?hl=en&user=tYuVHsUAAAAJ
Liping Yi,7DqiAM8AAAAJ,https://scholar.google.com/citations?hl=en&user=7DqiAM8AAAAJ
Chao Ren,PqMIN74AAAAJ,https://scholar.google.com/citations?hl=en&user=PqMIN74AAAAJ
Bin Hu,5kcgY8MAAAAJ,https://scholar.google.com/citations?hl=en&user=5kcgY8MAAAAJ
Marco F. Duarte,xplw9-gAAAAJ,https://scholar.google.com/citations?hl=en&user=xplw9-gAAAAJ
Yuanai Xie,axUhfnsAAAAJ,https://scholar.google.com/citations?hl=en&user=axUhfnsAAAAJ
Wen-Ji Zhou,PBfkOe4AAAAJ,https://scholar.google.com/citations?hl=en&user=PBfkOe4AAAAJ
Xiaojie Guo,ad7m0r0AAAAJ,https://scholar.google.com/citations?hl=en&user=ad7m0r0AAAAJ
Zonghang Li,1IA-XokAAAAJ,https://scholar.google.com/citations?hl=en&user=1IA-XokAAAAJ
Ni Yabo,2itpqMgAAAAJ,https://scholar.google.com/citations?hl=en&user=2itpqMgAAAAJ
Yanci Zhang,-oOUbz4AAAAJ,https://scholar.google.com/citations?hl=en&user=-oOUbz4AAAAJ
Xin Zhou,YpEaYXkAAAAJ,https://scholar.google.com/citations?hl=en&user=YpEaYXkAAAAJ
Kun Zhang,40coXH4AAAAJ,https://scholar.google.com/citations?hl=en&user=40coXH4AAAAJ
Peter Kairouz,m8NUgw0AAAAJ,https://scholar.google.com/citations?hl=en&user=m8NUgw0AAAAJ
Aurélien Bellet,j8svx3IAAAAJ,https://scholar.google.com/citations?hl=en&user=j8svx3IAAAAJ
H. Brendan McMahan,iKPWydkAAAAJ,https://scholar.google.com/citations?hl=en&user=iKPWydkAAAAJ
Guanlin Li,3LB0_wMAAAAJ,https://scholar.google.com/citations?hl=en&user=3LB0_wMAAAAJ
Meiqin Wang,EJVmdTIAAAAJ,https://scholar.google.com/citations?hl=en&user=EJVmdTIAAAAJ
Jiahui Huang,unASRbAAAAAJ,https://scholar.google.com/citations?hl=en&user=unASRbAAAAAJ
Misha Sra,yDkV9BsAAAAJ,https://scholar.google.com/citations?hl=en&user=yDkV9BsAAAAJ
Fei Liu (刘飞),gC-YMYgAAAAJ,https://scholar.google.com/citations?hl=en&user=gC-YMYgAAAAJ
Luu Anh Tuan,d6ixOGYAAAAJ,https://scholar.google.com/citations?hl=en&user=d6ixOGYAAAAJ
Giuliano Casale,Os1VLoQAAAAJ,https://scholar.google.com/citations?hl=en&user=Os1VLoQAAAAJ
Takayuki Ito,eq7P_4YAAAAJ,https://scholar.google.com/citations?hl=en&user=eq7P_4YAAAAJ
Guoxian Yu(余国先),4sKCY8UAAAAJ,https://scholar.google.com/citations?hl=en&user=4sKCY8UAAAAJ
Randy Goebel,fTgRyn4AAAAJ,https://scholar.google.com/citations?hl=en&user=fTgRyn4AAAAJ
Ruidong Li,omtK0FIAAAAJ,https://scholar.google.com/citations?hl=en&user=omtK0FIAAAAJ
Yuan Ma,vU4oUhsAAAAJ,https://scholar.google.com/citations?hl=en&user=vU4oUhsAAAAJ
Yang Gu,KrsyFoQAAAAJ,https://scholar.google.com/citations?hl=en&user=KrsyFoQAAAAJ
Yuan Liu,ar23Gp8AAAAJ,https://scholar.google.com/citations?hl=en&user=ar23Gp8AAAAJ
Zhengxiang Pan,RZfvgmgAAAAJ,https://scholar.google.com/citations?hl=en&user=RZfvgmgAAAAJ
Jianqiang Huang,UqAybqgAAAAJ,https://scholar.google.com/citations?hl=en&user=UqAybqgAAAAJ
Hainan Zhang,D22QG1557LgC,https://scholar.google.com/citations?hl=en&user=D22QG1557LgC
Huiguo Zhang,DVSPJvIAAAAJ,https://scholar.google.com/citations?hl=en&user=DVSPJvIAAAAJ
Chen Chen（陈晨）,PzRaLt8AAAAJ,https://scholar.google.com/citations?hl=en&user=PzRaLt8AAAAJ
Chen Chen,TuEwcZ0AAAAJ,https://scholar.google.com/citations?hl=en&user=TuEwcZ0AAAAJ
Xiangnan He,X45Go24AAAAJ,https://scholar.google.com/citations?hl=en&user=X45Go24AAAAJ
Kaihua Tang,WuO1sSkAAAAJ,https://scholar.google.com/citations?hl=en&user=WuO1sSkAAAAJ
"Liqiang Nie (聂礼强), IAPR Fellow",yywVMhUAAAAJ,https://scholar.google.com/citations?hl=en&user=yywVMhUAAAAJ
Qianru Sun 孙倩茹,fNfrGMIAAAAJ,https://scholar.google.com/citations?hl=en&user=fNfrGMIAAAAJ
Long Chen（陈隆）,-gtmMpIAAAAJ,https://scholar.google.com/citations?hl=en&user=-gtmMpIAAAAJ
Yulei Niu,WXd3dDwAAAAJ,https://scholar.google.com/citations?hl=en&user=WXd3dDwAAAAJ
"Meng Wang, IEEE Fellow, IAPR Fellow",rHagaaIAAAAJ,https://scholar.google.com/citations?hl=en&user=rHagaaIAAAAJ
Shih-Fu Chang,OMVTRscAAAAJ,https://scholar.google.com/citations?hl=en&user=OMVTRscAAAAJ
Jiaxin Shi,8XcQHUEAAAAJ,https://scholar.google.com/citations?hl=en&user=8XcQHUEAAAAJ
Jingyuan Chen,o_G2qa0AAAAJ,https://scholar.google.com/citations?hl=en&user=o_G2qa0AAAAJ
Tan Wang（王谭）,wFduC9EAAAAJ,https://scholar.google.com/citations?hl=en&user=wFduC9EAAAAJ
Daqing Liu (刘大庆),TbBfOVEAAAAJ,https://scholar.google.com/citations?hl=en&user=TbBfOVEAAAAJ
Yue Zhongqi,7Iyz9ZYAAAAJ,https://scholar.google.com/citations?hl=en&user=7Iyz9ZYAAAAJ
Juanzi Li,SgNB-ioAAAAJ,https://scholar.google.com/citations?hl=en&user=SgNB-ioAAAAJ
Jinhui Tang (唐金辉),ByBLlEwAAAAJ,https://scholar.google.com/citations?hl=en&user=ByBLlEwAAAAJ
Fuli Feng,QePM4u8AAAAJ,https://scholar.google.com/citations?hl=en&user=QePM4u8AAAAJ
Kyaw Zaw Lin,jhiwopwAAAAJ,https://scholar.google.com/citations?hl=en&user=jhiwopwAAAAJ
Feng Wu 吴枫,5bInRDEAAAAJ,https://scholar.google.com/citations?hl=en&user=5bInRDEAAAAJ
Lei Hou (侯磊),YnIq4hsAAAAJ,https://scholar.google.com/citations?hl=en&user=YnIq4hsAAAAJ
Lianli Gao,zsm2dpYAAAAJ,https://scholar.google.com/citations?hl=en&user=zsm2dpYAAAAJ
Yue Gao,UTDfWocAAAAJ,https://scholar.google.com/citations?hl=en&user=UTDfWocAAAAJ
Zhiwu Lu,OUXS8doAAAAJ,https://scholar.google.com/citations?hl=en&user=OUXS8doAAAAJ
Ji-Rong Wen,tbxCHJgAAAAJ,https://scholar.google.com/citations?hl=en&user=tbxCHJgAAAAJ
Xindi Shang,iVilW3kAAAAJ,https://scholar.google.com/citations?hl=en&user=iVilW3kAAAAJ
Xinting Hu,o6h6sVMAAAAJ,https://scholar.google.com/citations?hl=en&user=o6h6sVMAAAAJ
Wenhan Luo,g20Q12MAAAAJ,https://scholar.google.com/citations?hl=en&user=g20Q12MAAAAJ
Baoyuan Wu,JNTG1KoAAAAJ,https://scholar.google.com/citations?hl=en&user=JNTG1KoAAAAJ
Hao Ye,rqknyvYAAAAJ,https://scholar.google.com/citations?hl=en&user=rqknyvYAAAAJ
Xing Xu （徐行）,aTWbAiEAAAAJ,https://scholar.google.com/citations?hl=en&user=aTWbAiEAAAAJ
Wenjie WANG,Ma5DtmoAAAAJ,https://scholar.google.com/citations?hl=en&user=Ma5DtmoAAAAJ
YANLI JI,aGbEdhEAAAAJ,https://scholar.google.com/citations?hl=en&user=aGbEdhEAAAAJ
Na Zhao,KOL2dMwAAAAJ,https://scholar.google.com/citations?hl=en&user=KOL2dMwAAAAJ
Alireza Zareian,Ioe0SGsAAAAJ,https://scholar.google.com/citations?hl=en&user=Ioe0SGsAAAAJ
Zhou Zhao,IIoFY90AAAAJ,https://scholar.google.com/citations?hl=en&user=IIoFY90AAAAJ
Dejing Xu,Rfc4s_wAAAAJ,https://scholar.google.com/citations?hl=en&user=Rfc4s_wAAAAJ
Tongwei Ren,WtnXVHoAAAAJ,https://scholar.google.com/citations?hl=en&user=WtnXVHoAAAAJ
Weizhi Nie,aNwEZxkAAAAJ,https://scholar.google.com/citations?hl=en&user=aNwEZxkAAAAJ
Jingkuan Song（宋井宽）,F5Zy9V4AAAAJ,https://scholar.google.com/citations?hl=en&user=F5Zy9V4AAAAJ
Linchao Zhu (朱霖潮),9ZukE28AAAAJ,https://scholar.google.com/citations?hl=en&user=9ZukE28AAAAJ
PING LIU,KRz4JecAAAAJ,https://scholar.google.com/citations?hl=en&user=KRz4JecAAAAJ
Yi Yang,RMSuNFwAAAAJ,https://scholar.google.com/citations?hl=en&user=RMSuNFwAAAAJ
Jingjing Li,9x5saoEAAAAJ,https://scholar.google.com/citations?hl=en&user=9x5saoEAAAAJ
Chongyang Gao,HEAgatAAAAAJ,https://scholar.google.com/citations?hl=en&user=HEAgatAAAAAJ
Mike Z. SHOU,h1-3lSoAAAAJ,https://scholar.google.com/citations?hl=en&user=h1-3lSoAAAAJ
Hang Gao,cwXx4EQAAAAJ,https://scholar.google.com/citations?hl=en&user=cwXx4EQAAAAJ
Jingfan Guo,-PsRtB_TuTQC,https://scholar.google.com/citations?hl=en&user=-PsRtB_TuTQC
Zhenzhen Hu,N6Llq94AAAAJ,https://scholar.google.com/citations?hl=en&user=N6Llq94AAAAJ
Yuanen Zhou(周愿恩),MWUBrhYAAAAJ,https://scholar.google.com/citations?hl=en&user=MWUBrhYAAAAJ
Mingxing Zhang,lnUuHQQAAAAJ,https://scholar.google.com/citations?hl=en&user=lnUuHQQAAAAJ
Lin Ma,DAn1pA4AAAAJ,https://scholar.google.com/citations?hl=en&user=DAn1pA4AAAAJ
Wenhao Jiang,rAlT64IAAAAJ,https://scholar.google.com/citations?hl=en&user=rAlT64IAAAAJ
Xinpeng Chen,6pDqDPIAAAAJ,https://scholar.google.com/citations?hl=en&user=6pDqDPIAAAAJ
Zhiyuan Liu,dT0v5u0AAAAJ,https://scholar.google.com/citations?hl=en&user=dT0v5u0AAAAJ
Luoqi Liu,nw4XTwMAAAAJ,https://scholar.google.com/citations?hl=en&user=nw4XTwMAAAAJ
Zhiyong Cheng,0ffIKdIAAAAJ,https://scholar.google.com/citations?hl=en&user=0ffIKdIAAAAJ
Lei Zhu,gw4ISc4AAAAJ,https://scholar.google.com/citations?hl=en&user=gw4ISc4AAAAJ
Rui Liu,ADP-1goAAAAJ,https://scholar.google.com/citations?hl=en&user=ADP-1goAAAAJ
Zhenguang Liu,OP2ySB8AAAAJ,https://scholar.google.com/citations?hl=en&user=OP2ySB8AAAAJ
Hongzhi Li,xuQrV1AAAAAJ,https://scholar.google.com/citations?hl=en&user=xuQrV1AAAAAJ
Joseph G. Ellis,VnvFnacAAAAJ,https://scholar.google.com/citations?hl=en&user=VnvFnacAAAAJ
Spencer Whitehead,ZdfkFuAAAAAJ,https://scholar.google.com/citations?hl=en&user=ZdfkFuAAAAAJ
Heng Ji,z7GCqT4AAAAJ,https://scholar.google.com/citations?hl=en&user=z7GCqT4AAAAJ
Xuelong Li （李学龙）,ahUibskAAAAJ,https://scholar.google.com/citations?hl=en&user=ahUibskAAAAJ
Xun Yang,ro8lzsUAAAAJ,https://scholar.google.com/citations?hl=en&user=ro8lzsUAAAAJ
Chen Liang,2MgsdcoAAAAJ,https://scholar.google.com/citations?hl=en&user=2MgsdcoAAAAJ
Ning Xu,okruzyMAAAAJ,https://scholar.google.com/citations?hl=en&user=okruzyMAAAAJ
Weichen Liu,UozjxW8AAAAJ,https://scholar.google.com/citations?hl=en&user=UozjxW8AAAAJ
Qiangeng(Charlie) Xu,MKCb-mcAAAAJ,https://scholar.google.com/citations?hl=en&user=MKCb-mcAAAAJ
Ulrich Neumann,MHet2VoAAAAJ,https://scholar.google.com/citations?hl=en&user=MHet2VoAAAAJ
Mitra Tajrobehkar,e9z0ZAkAAAAJ,https://scholar.google.com/citations?hl=en&user=e9z0ZAkAAAAJ
Bo Wu,6ozI_ZMAAAAJ,https://scholar.google.com/citations?hl=en&user=6ozI_ZMAAAAJ
Brian Chen,7zfiaA8AAAAJ,https://scholar.google.com/citations?hl=en&user=7zfiaA8AAAAJ
Linpeng HUANG,IC620Q4AAAAJ,https://scholar.google.com/citations?hl=en&user=IC620Q4AAAAJ
Xiang Wang,HdhaQB0AAAAJ,https://scholar.google.com/citations?hl=en&user=HdhaQB0AAAAJ
Zhaozheng Yin,x-y92ksAAAAJ,https://scholar.google.com/citations?hl=en&user=x-y92ksAAAAJ
Weiyue Wang,-L4RC_4AAAAJ,https://scholar.google.com/citations?hl=en&user=-L4RC_4AAAAJ
Meng Lei (孟雷),KuukGGkAAAAJ,https://scholar.google.com/citations?hl=en&user=KuukGGkAAAAJ
Svebor Karaman,P4nYUqMAAAAJ,https://scholar.google.com/citations?hl=en&user=P4nYUqMAAAAJ
Yongfeng Zhang,A66WefUAAAAJ,https://scholar.google.com/citations?hl=en&user=A66WefUAAAAJ
Chong-Wah Ngo,HM39HrUAAAAJ,https://scholar.google.com/citations?hl=en&user=HM39HrUAAAAJ
Guibing Guo,YMXJa2EAAAAJ,https://scholar.google.com/citations?hl=en&user=YMXJa2EAAAAJ
Zhiguang Cao,2R-cOkYAAAAJ,https://scholar.google.com/citations?hl=en&user=2R-cOkYAAAAJ
ZHU SUN,kJy0fd8AAAAJ,https://scholar.google.com/citations?hl=en&user=kJy0fd8AAAAJ
Wen Song,s8Nz-xoAAAAJ,https://scholar.google.com/citations?hl=en&user=s8Nz-xoAAAAJ
Neil Yorke-Smith,tewSAS0AAAAJ,https://scholar.google.com/citations?hl=en&user=tewSAS0AAAAJ
Jie Yang,DAlsOOEAAAAJ,https://scholar.google.com/citations?hl=en&user=DAlsOOEAAAAJ
Julita Vassileva,XunR3DYAAAAJ,https://scholar.google.com/citations?hl=en&user=XunR3DYAAAAJ
Daniel Thalmann,GPusciUAAAAJ,https://scholar.google.com/citations?hl=en&user=GPusciUAAAAJ
Murat Sensoy,zwhncjQAAAAJ,https://scholar.google.com/citations?hl=en&user=zwhncjQAAAAJ
Carol Fung,lIYpkGYAAAAJ,https://scholar.google.com/citations?hl=en&user=lIYpkGYAAAAJ
Yang BAO,7EEwatMAAAAJ,https://scholar.google.com/citations?hl=en&user=7EEwatMAAAAJ
Ali Ghorbani,tMc1RhUAAAAJ,https://scholar.google.com/citations?hl=en&user=tMc1RhUAAAAJ
Thomas Tran,PlpKfYgAAAAJ,https://scholar.google.com/citations?hl=en&user=PlpKfYgAAAAJ
Chang Xu,9ZuvJaAAAAAJ,https://scholar.google.com/citations?hl=en&user=9ZuvJaAAAAAJ
Alessandro Bozzon,402ZM7UAAAAJ,https://scholar.google.com/citations?hl=en&user=402ZM7UAAAAJ
Shuo Chen,xQuRTBQAAAAJ,https://scholar.google.com/citations?hl=en&user=xQuRTBQAAAAJ
Donghun Kang,h8e4qNAAAAAJ,https://scholar.google.com/citations?hl=en&user=h8e4qNAAAAAJ
Liang Xin,vvSlofYAAAAJ,https://scholar.google.com/citations?hl=en&user=vvSlofYAAAAJ
Frans A. Oliehoek,rSNBJJIAAAAJ,https://scholar.google.com/citations?hl=en&user=rSNBJJIAAAAJ
Puay Siew Tan,1-xBo-8AAAAJ,https://scholar.google.com/citations?hl=en&user=1-xBo-8AAAAJ
Aaditeshwar Seth,XpOIYBoAAAAJ,https://scholar.google.com/citations?hl=en&user=XpOIYBoAAAAJ
Bin Ke,C7bSu80AAAAJ,https://scholar.google.com/citations?hl=en&user=C7bSu80AAAAJ
Bin Li,SDbM8P0AAAAJ,https://scholar.google.com/citations?hl=en&user=SDbM8P0AAAAJ
Yingri Julia Yu,w4VMmkYAAAAJ,https://scholar.google.com/citations?hl=en&user=w4VMmkYAAAAJ
Keith M. Martin,zKB9PoAAAAAJ,https://scholar.google.com/citations?hl=en&user=zKB9PoAAAAAJ
Tony T. Luo,4F60wpoAAAAJ,https://scholar.google.com/citations?hl=en&user=4F60wpoAAAAJ
Anirban Basu,XHB3pcYAAAAJ,https://scholar.google.com/citations?hl=en&user=XHB3pcYAAAAJ
Kate Larson,QK-c5esAAAAJ,https://scholar.google.com/citations?hl=en&user=QK-c5esAAAAJ
Peng Zhou,1ivyw5QAAAAJ,https://scholar.google.com/citations?hl=en&user=1ivyw5QAAAAJ
Stephen Marsh,Qz73wh4AAAAJ,https://scholar.google.com/citations?hl=en&user=Qz73wh4AAAAJ
Allan N. Zhang,49XIik4AAAAJ,https://scholar.google.com/citations?hl=en&user=49XIik4AAAAJ
Hai Thanh Nguyen,NV3cPvAAAAAJ,https://scholar.google.com/citations?hl=en&user=NV3cPvAAAAAJ
Felix Klanner,sAvzhVgAAAAJ,https://scholar.google.com/citations?hl=en&user=sAvzhVgAAAAJ
Horst Kloeden,BxAwGlsAAAAJ,https://scholar.google.com/citations?hl=en&user=BxAwGlsAAAAJ
Olga Baysal,1yuYTRAAAAAJ,https://scholar.google.com/citations?hl=en&user=1yuYTRAAAAAJ
zeinab noorian,FAqQLhEAAAAJ,https://scholar.google.com/citations?hl=en&user=FAqQLhEAAAAJ
Jianying Zhou,T-Uf3dYAAAAJ,https://scholar.google.com/citations?hl=en&user=T-Uf3dYAAAAJ
